game_id
103137712
103137714
103137717
103137722
103137726
103137730
103137736
103137738
103137742
103137747
103137753
103137759
103137765
103137767
103137771
103137777
103137783
103137789
103131013
103137795
103137803
103137811
103137827
103137835
103137843
103137849
103137853
103137861
103137869
103137873
103137877
103137883
103137889
103137895
103137903
103137911
103137917
103137927
103137936
103137938
103137946
103139072
103138934
103138972
103138986
103139084
103138946
103139096
103139000
103139086
103138940
103139102
103139060
103139010
103139088
103139104
103139076
103139050
103138950
103139092
103138990
103139062
103139090
103139038
103139079
103139024
103139046
103139006
103139056
103139020
103139014
103138960
103139081
103139094
103138980
103139028
103138954
103138976
103138997
103138966
103138730
103138656
103138722
103138750
103138856
103138764
103138676
103138874
103138704
103138894
103138768
103138886
103138864
103138786
103138836
103138784
103138628
103138776
103138828
103138646
103131007
103138882
103138691
103138818
103138668
103138640
103138800
103138898
103138650
103138744
103138888
103138716
103138851
103138684
103138696
103138810
103138736
103138840
103138794
103138806
103138710
103138306
103138416
103138277
103138423
103138406
103138572
103138558
103138532
103138334
103138584
103138390
103138444
103138524
103138562
103138578
103138568
103138396
103138580
103138472
103138328
103138462
103138588
103138504
103138436
103138510
103138464
103138540
103138318
103138430
103138310
103138322
103138452
103138498
103138348
103138516
103138314
103138338
103138344
103138480
103139208
103139322
103139334
103139212
103139312
103139314
103139336
103139218
103139262
103139326
103139187
103139328
103139324
103139166
103139302
103139290
103139226
103139254
103139242
103139330
103139332
103139278
103139308
103141467
103139286
103139176
103139316
103139296
103139304
103139248
103139222
103139172
103139258
103139232
103139318
103139192
103139274
103139236
103139180
103139268
103139320
103138602
103138320
103138582
103138564
103138448
103138370
103138520
103138596
103138600
103138388
103138573
103140575
103138608
103138592
103138586
103138576
103138456
103138598
103138604
103138442
103138414
103138528
103138432
103138484
103138534
103138552
103138610
103138590
103138606
103138594
103138400
103138358
103138494
103138476
103138392
103138408
103138542
103138612
103138375
103138364
103138422
103131019
103137732
103137757
103137775
103137793
103137807
103137815
103137823
103137829
103137837
103137857
103137867
103137879
103137887
103137899
103137909
103137919
103137930
103137940
103138036
103138131
103138151
103138230
103138257
103138207
103138241
103138189
103138044
103138073
103138276
103138125
103138264
103138250
103138198
103138060
103138111
103138177
103138268
103138066
103138050
103138167
103138753
103138922
103138904
103138900
103138948
103138844
103138686
103138892
103138788
103138930
103138824
103138718
103138814
103138916
103138908
103138846
103138958
103138830
103138760
103138984
103138732
103138978
103138914
103138796
103138872
103138878
103138942
103138740
103138860
103138906
103138705
103138724
103138902
103138964
103138772
103138774
103138866
103139004
103138926
103138808
103138970
103139114
103139260
103139272
103139264
103139206
103139158
103140149
103139280
103139106
103139238
103139215
103139128
103139136
103139146
103139228
103140154
103139110
103139118
103139142
103140158
103139132
103139202
103139184
103139140
103139252
103139240
103139122
103139177
103139246
103139298
103139220
103139078
103139198
103139292
103139098
103139284
103139170
103139163
103139190
103139152
103139125
103131044
103139568
103139408
103170238
103139550
103139502
103139510
103139472
103139582
103139570
103139476
103139460
103139578
103139420
103139454
103139412
103139426
103139524
103139490
103139574
103139558
103139480
103139516
103139566
103139396
103139562
103139538
103139346
103139466
103139532
103139586
103139494
103139564
103139486
103139544
103139378
103139498
103139572
103139388
103139398
103139560
103139680
103139756
103139708
103139630
103139796
103139632
103139723
103139776
103139806
103139664
103139636
103139782
103139686
103139744
103139712
103139676
103139818
103139794
103139638
103139802
103139772
103139654
103139814
103139808
103139824
103139764
103139642
103139738
103139670
103139692
103139732
103139716
103139700
103139792
103139658
103139780
103139646
103139788
103139784
103139750
103139790
103139904
103139962
103139980
103140046
103140018
103139944
103139998
103140025
103140073
103140061
103140048
103139976
103139934
103140000
103140008
103140056
103140038
103140065
103140020
103139914
103139958
103140070
103140044
103140076
103140010
103140058
103140030
103139906
103139988
103140068
103139920
103139970
103139938
103140050
103139926
103140054
103140006
103140040
103139950
103140052
103139992
103139428
103139338
103139540
103139350
103139457
103139370
103139554
103139432
103139352
103139362
103139416
103139528
103139434
103139392
103139462
103139504
103139354
103139404
103139468
103139552
103139446
103139534
103139366
103139508
103139422
103139450
103139444
103139514
103139438
103139410
103139522
103139518
103139556
103139401
103139474
103139380
103139374
103139356
103139344
103139482
103139548
103139888
103139838
103139966
103139846
103139834
103139922
103139812
103139872
103139935
103139864
103139820
103139856
103139874
103139954
103139916
103139858
103139892
103139868
103139850
103139909
103139960
103139878
103139982
103139852
103139826
103139896
103139842
103139928
103139974
103139862
103139882
103139900
103139836
103139978
103139942
103139948
103139840
103139848
103139854
103139844
103139986
103131042
103138614
103138618
103138622
103138632
103138636
103138642
103138658
103138662
103138672
103138616
103138678
103138682
103138626
103138689
103138698
103138712
103138720
103138734
103138752
103138766
103138702
103138780
103138758
103138790
103138798
103138816
103138832
103138850
103138858
103138804
103138868
103138666
103138884
103138876
103138890
103138746
103138896
103138838
103138648
103138822
103131038
103137700
103137702
103137705
103137707
103137710
103137716
103137720
103137724
103137728
103137734
103137740
103137744
103137751
103137755
103137763
103131005
103137773
103137779
103137785
103137798
103137805
103137813
103137817
103137819
103137833
103137841
103137845
103137851
103137859
103137865
103137881
103137885
103137893
103137897
103137905
103137913
103137921
103137923
103137934
103137944
103138225
103138236
103138255
103138261
103138288
103138294
103138298
103138308
103138326
103138330
103138340
103138346
103138352
103138356
103138362
103138368
103138374
103138380
103138386
103138394
103138404
103138412
103138418
103138428
103138434
103138440
103138450
103138458
103138468
103138474
103138482
103138488
103138492
103138497
103138508
103138512
103138522
103138530
103138538
103138546
103138554
103131021
103137749
103137761
103137769
103137781
103137786
103137786
103137791
103137797
103137801
103137809
103137821
103137825
103137831
103137839
103137847
103131017
103137855
103137863
103137871
103137875
103137891
103137901
103137907
103137915
103137925
103137932
103137942
103137950
103137953
103137955
103137957
103137959
103137962
103137964
103137967
103137969
103137972
103137976
103137980
103137986
103137988
103139606
103139608
103139612
103139620
103139624
103139628
103139634
103139640
103139644
103139650
103139656
103139662
103139668
103139672
103139682
103139688
103139694
103139698
103139704
103139710
103139718
103139722
103139730
103139736
103139742
103139748
103139754
103139760
103139766
103139774
103139778
103139786
103139798
103139800
103139804
103139810
103139816
103139822
103139828
103139830
103139832
103139614
103139684
103139762
103139702
103139720
103139734
103139598
103139648
103139622
103139674
103139758
103139726
103139746
103139592
103139728
103139660
103139588
103139600
103139752
103139626
103139768
103139604
103139594
103139590
103139740
103139705
103139652
103139678
103139584
103139770
103139696
103139690
103139714
103139666
103139602
103139576
103139580
103139596
103139618
103139610
103139616
103139340
103139342
103139348
103139358
103139360
103139364
103139368
103139372
103139376
103139382
103139384
103139390
103139394
103139400
103139406
103139414
103139418
103139424
103139430
103139436
103139440
103139442
103139448
103139452
103139456
103139464
103139470
103139478
103139484
103139488
103139492
103139496
103139500
103139506
103139512
103139520
103139526
103139530
103139536
103139542
103139546
103138057
103138137
103138185
103138227
103138052
103138145
103138216
103138069
103138175
103138032
103138089
103138165
103138039
103138212
103138155
103138234
103138117
103138109
103138123
103138083
103138200
103138159
103138085
103138149
103138191
103138183
103138075
103138062
103138206
103143627
103138018
103138214
103138115
103138079
103138171
103138011
103138043
103138187
103138223
103138202
103138179
103140060
103140063
103140064
103140067
103140072
103140075
103140078
103140079
103140080
103140081
103140083
103140085
103140087
103140089
103140091
103140093
103140095
103140097
103140099
103140101
103140103
103140105
103140107
103140109
103140111
103140113
103140115
103140117
103140119
103140121
103140123
103140125
103140127
103140129
103140131
103140133
103140135
103140137
103140139
103140141
103140143
103131054
103139860
103139866
103139870
103139876
103139880
103139884
103139886
103139890
103139894
103139898
103139902
103139908
103139912
103139918
103139924
103139930
103139932
103139940
103139946
103139952
103139956
103139964
103139968
103139972
103139984
103139990
103139994
103139996
103140002
103140004
103140012
103140014
103140016
103140022
103140024
103140028
103140032
103140034
103140036
103140042
103131040
103138093
103138099
103138103
103138107
103138113
103138119
103138133
103138141
103138147
103138153
103138157
103138163
103138169
103138173
103138193
103138196
103138204
103138210
103138217
103138221
103138232
103138239
103138243
103138247
103138253
103138259
103138266
103138270
103138272
103138274
103138280
103138282
103138284
103138286
103138290
103138292
103138296
103138300
103138302
103138304
103139100
103139108
103139112
103139116
103139120
103139124
103139130
103139134
103139138
103139144
103139148
103139150
103139154
103139156
103139160
103139162
103139168
103139174
103139182
103139186
103139194
103139196
103139200
103139204
103139210
103139214
103139224
103139230
103139234
103139244
103139250
103139256
103139266
103139270
103139276
103139282
103139288
103139294
103139300
103139306
103139310
103138312
103138316
103138324
103138332
103138336
103138342
103138350
103138354
103138360
103138366
103138372
103138378
103138382
103138384
103138398
103138402
103138410
103138420
103138426
103138438
103138446
103138454
103138460
103138466
103138470
103138478
103138486
103138490
103138496
103138502
103138506
103138514
103138518
103138526
103138533
103138544
103138548
103138556
103138560
103138566
103138570
103131011
103137974
103137978
103137982
103137984
103137993
103137997
103138001
103138006
103138009
103138013
103138022
103138027
103138029
103138025
103138041
103131009
103138048
103138054
103137995
103138064
103138077
103138087
103138095
103138097
103138101
103138105
103138091
103138121
103138129
103138135
103138139
103138143
103138016
103138081
103137990
103138161
103138071
103138034
103138004
103138127
103138620
103138624
103138630
103138634
103138638
103138644
103138652
103138654
103138660
103138664
103138670
103138674
103138680
103138687
103138694
103138700
103138708
103138714
103138726
103138728
103138738
103138742
103138748
103138756
103138762
103138770
103138778
103138782
103138792
103138802
103138812
103138820
103138826
103138834
103138842
103138848
103138854
103138862
103138870
103138880
103140912
103138910
103138912
103138918
103138920
103138924
103138928
103138932
103138936
103138938
103138944
103138952
103138956
103138962
103138968
103138974
103138981
103138988
103138992
103138994
103138996
103139002
103139008
103139012
103139016
103139018
103139022
103139026
103139030
103139032
103139035
103139040
103139042
103139044
103139048
103139052
103139054
103139058
103139064
103139066
103139070
103139074
